Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
Doğa Restaurant & Cafe,"Sepetçi Yolu Üzeri. Baraj Mevkii No : 36, 41900 Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Do%C4%9Fa+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cb51e7bd058be7:0x8319878a4948a27e!8m2!3d40.8069703!4d29.9836145!16s%2Fg%2F1tdk7d8r!19sChIJ54sFvedRyxQRfqJISYqHGYM?authuser=0&hl=tr&rclk=1
Hoşgeldiniz İzmit Simit Cafe,"Ömerağa, Hafız Şerif Sk. No:28, 41300 İzmit/Kocaeli",(0262) 323 21 32,No Email Found,https://izmit-simit-cafe-kocaeli.eatbu.com/,https://www.google.com/maps/place/Ho%C5%9Fgeldiniz+%C4%B0zmit+Simit+Cafe/data=!4m7!3m6!1s0x14cb4580224bd95d:0xa63ccbedeca475c4!8m2!3d40.7649663!4d29.9273276!16s%2Fg%2F11l2tjkr_r!19sChIJXdlLIoBFyxQRxHWk7O3LPKY?authuser=0&hl=tr&rclk=1
KÂFİ KAFE,"Ömerağa, Şahabettin Bilgisu Cd. no:71 D:A, 41300 İzmit/Kocaeli",0530 031 56 09,No Website,,https://www.google.com/maps/place/K%C3%82F%C4%B0+KAFE/data=!4m7!3m6!1s0x14cb459b3295abd7:0x406a91cb4a334ff!8m2!3d40.7620095!4d29.9275781!16s%2Fg%2F11mtjm1td4!19sChIJ16uVMptFyxQR_zSjtBypBgQ?authuser=0&hl=tr&rclk=1
Emek Mantı Gözleme evi,"Kadıköy, Zümrüt Sk. 88/a, 41050 İzmit/Kocaeli",0542 802 63 91,No Website,,https://www.google.com/maps/place/Emek+Mant%C4%B1+G%C3%B6zleme+evi/data=!4m7!3m6!1s0x14cb4f7df60a0cbd:0xafd617596166406a!8m2!3d40.7665462!4d29.9427266!16s%2Fg%2F11sg5qp0j5!19sChIJvQwK9n1PyxQRakBmYVkX1q8?authuser=0&hl=tr&rclk=1
Esnaf Lokantası,"Karabaş, İkizli Çeşme Sk. No:9, 41100 İzmit/Kocaeli",0541 565 00 41,No Website,,https://www.google.com/maps/place/Esnaf+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4f64dd102997:0xa426451c95cc75c!8m2!3d40.7652624!4d29.932365!16s%2Fg%2F11mhhf5y9n!19sChIJlykQ3WRPyxQRXMdcyVFkQgo?authuser=0&hl=tr&rclk=1
Bursa Kebabçısı,"Ömerağa, Hürriyet Cd. No:91, 41300 İzmit/Kocaeli",(0262) 331 31 19,No Email Found,http://bursakebapcisiizmit.com/,https://www.google.com/maps/place/Bursa+Kebab%C3%A7%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4581c6a8c559:0x551c7b09afc6066b!8m2!3d40.7634548!4d29.9271169!16s%2Fg%2F1tf90tl9!19sChIJWcWoxoFFyxQRawbGrwl7HFU?authuser=0&hl=tr&rclk=1
Deva Glutensiz,"berra ap, Karabaş, Ulugazi Sk. No 14, 41000 İzmit/Kocaeli",0536 971 11 08,No Website,,https://www.google.com/maps/place/Deva+Glutensiz/data=!4m7!3m6!1s0x14cb4f809a2b7f95:0x6b6789eaa2e6be6f!8m2!3d40.7654328!4d29.9317309!16s%2Fg%2F11gbxb5nms!19sChIJlX8rmoBPyxQRb77mouqJZ2s?authuser=0&hl=tr&rclk=1
Kartepe Manzara Restaurant,"Maşukiye Kartepe Cad. No:, D:149, 41250 Kartepe/Kocaeli",0539 678 41 61,info@kartepemanzara.com,https://www.kartepemanzara.com/,https://www.google.com/maps/place/Kartepe+Manzara+Restaurant/data=!4m7!3m6!1s0x14cb45389e515557:0xec81fada0a04937d!8m2!3d40.6792451!4d30.1387942!16s%2Fg%2F1ptw68x_k!19sChIJV1VRnjhFyxQRfZMECtr6gew?authuser=0&hl=tr&rclk=1
Maestro İzmit Canlı Müzik & Cafe & Restoran,"Kemalpaşa, Oramiral Salim Dervişoğlu Cd. 68/1, 41200 İzmit/Kocaeli",0541 110 12 41,No Website,,https://www.google.com/maps/place/Maestro+%C4%B0zmit+Canl%C4%B1+M%C3%BCzik+%26+Cafe+%26+Restoran/data=!4m7!3m6!1s0x14cb455ab87883eb:0x3a1d27e5c0c990ea!8m2!3d40.7602797!4d29.9224381!16s%2Fg%2F11t60s6r8y!19sChIJ64N4uFpFyxQR6pDJwOUnHTo?authuser=0&hl=tr&rclk=1
doy çık lokantası,"Tepecik, Feridun Özbay Cd. no 6, 41200 İzmit/Kocaeli",0507 675 65 77,No Website,,https://www.google.com/maps/place/doy+%C3%A7%C4%B1k+lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4596f54fd1dd:0xfcb275a7012ad0e3!8m2!3d40.7637842!4d29.9247625!16s%2Fg%2F11g1pcpzn5!19sChIJ3dFP9ZZFyxQR49AqAad1svw?authuser=0&hl=tr&rclk=1
Sıla Kafe,"No:, Karabaş, Hafız Binbaşı Cd. No:18, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/S%C4%B1la+Kafe/data=!4m7!3m6!1s0x14cb4f87c295431f:0xf333ca272561a833!8m2!3d40.7642493!4d29.9385245!16s%2Fg%2F11bx7tdtcc!19sChIJH0OVwodPyxQRM6hhJSfKM_M?authuser=0&hl=tr&rclk=1
Reisin Sofrası,"Vezirçiftliği, Köroğlu Cd., 41140 Başiskele/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Reisin+Sofras%C4%B1/data=!4m7!3m6!1s0x14cb4544691c23ed:0xd3ce7052d5c1dfe5!8m2!3d40.7451678!4d29.9581341!16s%2Fg%2F11b7q6v3m3!19sChIJ7SMcaURFyxQR5d_B1VJwztM?authuser=0&hl=tr&rclk=1
İşte Cafe,"Kabaoğlu, Prof. Baki Komşuoğlu Blv. No:187, 41000 İzmit/Kocaeli",0530 174 16 89,bilgi@istecafe.net,http://istecafe.com/,https://www.google.com/maps/place/%C4%B0%C5%9Fte+Cafe/data=!4m7!3m6!1s0x14cb4fabab240921:0xb994520fdc673eda!8m2!3d40.8000068!4d29.9305744!16s%2Fg%2F1tggqw8q!19sChIJIQkkq6tPyxQR2j5n3A9SlLk?authuser=0&hl=tr&rclk=1
